Rider_ID,Year,Age,TDF_Pos,Best_Pos_BT_UWT,Best_Pos_BT_PT,Best_Pos_AT_UWT_YB,Best_Pos_AT_PT_YB,Best_Pos_UWT_YB,Best_Pos_PT_YB,FC_Points_YB,FC_Pos_YB,best_tdf_result,best_other_gt_result,best_recent_tdf_result,best_recent_other_gt_result,tdf_debut,gt_debut,rode_giro,FC_Points,FC_Pos,Best_Pos_AT_UWT,Best_Pos_AT_PT,Best_Pos_UWT,Best_Pos_PT,Best_Pos_BT_UWT_YB,Best_Pos_BT_PT_YB
97,2013,31,,85.0,DNF,DNF,,79.0,13.0,992.0,20,,,,,,,,291.0,80,999.0,,85.0,999.0,79.0,13.0
97,2014,32,142.0,97.0,43.0,DNF,,85.0,DNF,291.0,80,148.0,144.0,163.0,,,,0.0,439.0,58,,71.0,97.0,43.0,85.0,999.0
97,2015,33,DNF,91.0,41.0,,71.0,97.0,43.0,439.0,58,142.0,144.0,142.0,,,,0.0,199.0,113,,62.0,91.0,41.0,97.0,43.0
97,2016,34,DNF,119.0,42.0,,62.0,91.0,41.0,199.0,112,142.0,144.0,142.0,,,,0.0,334.0,74,,75.0,119.0,42.0,91.0,41.0
97,2017,35,DNF,117.0,52.0,,75.0,119.0,42.0,334.0,71,142.0,144.0,142.0,,,,0.0,91.0,148,999.0,63.0,117.0,52.0,119.0,42.0
97,2018,36,DNF,95.0,22.0,DNF,63.0,117.0,52.0,91.0,145,142.0,144.0,,,,,0.0,62.0,153,,81.0,95.0,22.0,117.0,52.0
97,2019,37,,DNF,85.0,,81.0,95.0,22.0,62.0,144,,,,,,,,11.0,164,999.0,76.0,999.0,76.0,95.0,22.0
99,2011,25,14.0,13.0,23.0,,,,,0.0,1,,,,,,,0.0,817.0,23,,,13.0,23.0,,
99,2012,26,21.0,11.0,2.0,,,13.0,23.0,817.0,23,14.0,,14.0,,,,0.0,1036.0,18,,,11.0,2.0,13.0,23.0
99,2013,27,63.0,59.0,14.0,,,11.0,2.0,1036.0,18,14.0,,14.0,,,,0.0,197.0,105,40.0,,40.0,14.0,11.0,2.0
99,2014,28,,43.0,DNF,40.0,,40.0,14.0,197.0,105,,,,,,,,383.0,68,31.0,6.0,31.0,6.0,59.0,14.0
99,2015,29,DNF,32.0,,31.0,6.0,31.0,6.0,383.0,68,14.0,31.0,21.0,31.0,,,0.0,284.0,87,999.0,,32.0,,43.0,999.0
99,2016,30,75.0,34.0,54.0,DNF,,32.0,,284.0,87,14.0,31.0,63.0,31.0,,,0.0,460.0,56,,,34.0,54.0,32.0,
105,2011,26,39.0,21.0,21.0,,,,,0.0,1,56.0,21.0,56.0,21.0,,,0.0,216.0,89,,,21.0,21.0,,
105,2012,27,DNF,29.0,,,,21.0,21.0,216.0,88,39.0,21.0,39.0,21.0,,,0.0,319.0,77,,,29.0,,21.0,21.0
105,2014,29,,,13.0,,,,,0.0,160,,,,,,,,515.0,47,,999.0,,13.0,,
105,2015,30,,,48.0,,DNF,,13.0,515.0,47,,,,,,,,39.0,170,,26.0,,26.0,,13.0
105,2016,31,,90.0,31.0,,26.0,,26.0,39.0,167,,,,,,,,66.0,151,,,90.0,31.0,,48.0
105,2017,32,,113.0,,,,90.0,31.0,66.0,146,,,,,,,,198.0,116,,69.0,113.0,69.0,90.0,31.0
105,2018,33,,22.0,,,69.0,113.0,69.0,198.0,113,,,,,,,,174.0,106,,,22.0,,113.0,
106,2011,28,86.0,90.0,76.0,,,,,0.0,1,47.0,82.0,47.0,82.0,,,0.0,288.0,75,,,90.0,76.0,,
106,2012,29,66.0,19.0,9.0,,,90.0,76.0,288.0,74,47.0,82.0,47.0,,,,0.0,626.0,35,90.0,2.0,19.0,2.0,90.0,76.0
106,2013,30,126.0,50.0,4.0,90.0,2.0,19.0,2.0,626.0,35,47.0,82.0,66.0,,,,0.0,328.0,71,117.0,,50.0,4.0,19.0,9.0
106,2014,31,57.0,41.0,48.0,117.0,,50.0,4.0,328.0,71,47.0,82.0,66.0,,,,0.0,297.0,88,36.0,,36.0,48.0,50.0,4.0
106,2015,32,105.0,19.0,46.0,36.0,,36.0,48.0,297.0,88,47.0,82.0,57.0,,,,0.0,90.0,154,,,19.0,46.0,41.0,48.0
106,2016,33,96.0,52.0,DNF,,,19.0,46.0,90.0,153,47.0,82.0,57.0,,,,0.0,106.0,133,,,52.0,999.0,19.0,46.0
106,2017,34,,73.0,38.0,,,52.0,DNF,106.0,130,,,,,,,,66.0,158,999.0,,73.0,38.0,52.0,999.0
106,2018,35,,109.0,DNF,DNF,,73.0,38.0,66.0,155,,,,,,,,68.0,150,,,109.0,999.0,73.0,38.0
109,2011,31,36.0,14.0,25.0,,,,,0.0,1,13.0,2.0,27.0,2.0,,,1.0,394.0,60,,11.0,14.0,11.0,,
109,2012,32,,29.0,,,11.0,14.0,11.0,394.0,59,,,,,,,,151.0,121,,12.0,29.0,12.0,14.0,25.0
109,2013,33,,61.0,,,12.0,29.0,12.0,151.0,120,,,,,,,,510.0,45,13.0,2.0,13.0,2.0,29.0,
109,2014,34,,65.0,53.0,13.0,2.0,13.0,2.0,510.0,45,,,,,,,,391.0,66,20.0,10.0,20.0,10.0,61.0,
109,2015,35,,32.0,37.0,20.0,10.0,20.0,10.0,391.0,66,,,,,,,,298.0,85,12.0,45.0,12.0,37.0,65.0,53.0
109,2016,36,,31.0,2.0,12.0,45.0,12.0,37.0,298.0,85,,,,,,,,295.0,85,122.0,38.0,31.0,2.0,32.0,37.0
109,2017,37,,,84.0,122.0,38.0,31.0,2.0,295.0,82,,,,,,,,130.0,135,33.0,115.0,33.0,84.0,31.0,2.0
113,2011,34,48.0,29.0,,,,,,0.0,1,22.0,22.0,,50.0,,,0.0,19.0,147,69.0,,29.0,,,
113,2012,35,,50.0,74.0,69.0,,29.0,,19.0,145,,,,,,,,20.0,167,999.0,58.0,50.0,58.0,29.0,
113,2013,36,,82.0,96.0,DNF,58.0,50.0,58.0,20.0,162,,,,,,,,48.0,153,55.0,27.0,55.0,27.0,50.0,74.0
113,2014,37,DNF,71.0,,55.0,27.0,55.0,27.0,48.0,145,22.0,22.0,48.0,55.0,,,0.0,0.0,179,,,71.0,,82.0,96.0
113,2015,38,,90.0,79.0,,,71.0,,0.0,173,,,,,,,,0.0,184,107.0,,90.0,79.0,71.0,
113,2016,39,,DNF,66.0,107.0,,90.0,79.0,0.0,178,,,,,,,,18.0,171,,999.0,999.0,66.0,90.0,79.0
114,2011,25,90.0,18.0,,,,,,0.0,1,73.0,,73.0,,,,0.0,723.0,31,,,18.0,,,
114,2012,26,18.0,1.0,,,,18.0,,723.0,31,73.0,,73.0,,,,0.0,1749.0,5,9.0,,1.0,,18.0,
114,2013,27,27.0,1.0,,9.0,,1.0,,1749.0,5,18.0,,18.0,,,,0.0,1871.0,4,4.0,,1.0,,1.0,
114,2014,28,DNF,1.0,,4.0,,1.0,,1871.0,4,18.0,,18.0,,,,0.0,1720.0,5,4.0,,1.0,,1.0,
114,2015,29,DNF,3.0,11.0,4.0,,1.0,,1720.0,5,18.0,,18.0,,,,0.0,1196.0,10,,,3.0,11.0,1.0,
114,2016,30,49.0,6.0,5.0,,,3.0,11.0,1196.0,10,18.0,,27.0,,,,0.0,1428.0,7,,,6.0,5.0,3.0,11.0
114,2017,31,,1.0,2.0,,,6.0,5.0,1428.0,7,,,,,,,,1327.0,8,10.0,,1.0,2.0,6.0,5.0
114,2018,32,,5.0,10.0,10.0,,1.0,2.0,1327.0,8,,,,,,,,690.0,31,54.0,,5.0,10.0,1.0,2.0
114,2019,33,53.0,2.0,4.0,54.0,,5.0,10.0,690.0,31,18.0,27.0,49.0,27.0,,,0.0,1016.0,16,,10.0,2.0,4.0,5.0,10.0
114,2020,34,,10.0,4.0,,10.0,2.0,4.0,1016.0,16,,,,,,,,626.0,22,28.0,,10.0,4.0,2.0,4.0
114,2021,35,77.0,7.0,DNF,28.0,,10.0,4.0,626.0,22,18.0,27.0,53.0,44.0,,,0.0,450.0,52,,23.0,7.0,23.0,10.0,4.0
114,2022,36,,44.0,3.0,,23.0,7.0,23.0,450.0,52,,,,,,,,329.0,69,,43.0,44.0,3.0,7.0,999.0
114,2023,37,67.0,DNF,1.0,,43.0,44.0,3.0,329.0,69,18.0,27.0,77.0,44.0,,,0.0,1329.0,7,41.0,,41.0,1.0,44.0,3.0
114,2024,38,68.0,38.0,DNF,41.0,,41.0,1.0,1329.0,7,18.0,27.0,67.0,41.0,,,0.0,170.0,83,999.0,42.0,38.0,42.0,999.0,1.0
114,2025,39,,81.0,20.0,DNF,42.0,38.0,42.0,170.0,80,,,,,,,,87.0,66,,,81.0,20.0,38.0,999.0
115,2011,31,148.0,,58.0,,,,,0.0,1,112.0,113.0,112.0,,,,0.0,54.0,136,,,,58.0,,
116,2011,26,80.0,14.0,,,,,,0.0,1,68.0,,68.0,,,,0.0,1853.0,4,,,14.0,,,
116,2012,27,DNF,16.0,,,,14.0,,1853.0,4,68.0,,68.0,,,,0.0,569.0,41,36.0,,16.0,,14.0,
116,2013,28,79.0,14.0,,36.0,,16.0,,569.0,41,68.0,,68.0,,,,0.0,1000.0,21,24.0,,14.0,,16.0,
116,2014,29,DNF,4.0,,24.0,,14.0,,1000.0,21,68.0,,79.0,,,,0.0,730.0,28,42.0,,4.0,,14.0,
116,2015,30,,35.0,35.0,42.0,,4.0,,730.0,28,,,,,,,,866.0,21,21.0,,21.0,35.0,4.0,
116,2016,31,,26.0,,21.0,,21.0,35.0,866.0,21,,,,,,,,330.0,76,999.0,26.0,26.0,26.0,35.0,35.0
116,2017,32,,27.0,,DNF,26.0,26.0,26.0,330.0,73,,,,,,,,627.0,33,22.0,,22.0,,26.0,
116,2018,33,DNF,32.0,,22.0,,22.0,,627.0,33,68.0,22.0,,22.0,,,0.0,314.0,77,,22.0,32.0,22.0,27.0,
116,2019,34,,23.0,45.0,,22.0,32.0,22.0,314.0,75,,,,,,,,510.0,51,30.0,,23.0,45.0,32.0,
116,2020,35,70.0,47.0,57.0,30.0,,23.0,45.0,510.0,51,68.0,22.0,,22.0,,,0.0,129.0,83,32.0,,32.0,57.0,23.0,45.0
116,2021,36,,31.0,20.0,32.0,,32.0,57.0,129.0,83,,,,,,,,197.0,91,56.0,44.0,31.0,20.0,47.0,57.0
116,2022,37,,69.0,56.0,56.0,44.0,31.0,20.0,197.0,90,,,,,,,,161.0,99,48.0,68.0,48.0,56.0,31.0,20.0
116,2023,38,,79.0,38.0,48.0,68.0,48.0,56.0,161.0,96,,,,,,,,230.0,79,,70.0,79.0,38.0,69.0,56.0
118,2011,33,68.0,85.0,DNF,,,,,0.0,1,96.0,82.0,96.0,,,,0.0,939.0,18,,,85.0,999.0,,
118,2012,34,,118.0,99.0,,,85.0,DNF,939.0,18,,,,,,,,157.0,118,999.0,,118.0,99.0,85.0,999.0
118,2013,35,,62.0,90.0,DNF,,118.0,99.0,157.0,117,,,,,,,,864.0,26,89.0,999.0,62.0,90.0,118.0,99.0
118,2014,36,,108.0,71.0,89.0,DNF,62.0,90.0,864.0,26,,,,,,,,272.0,92,999.0,49.0,108.0,49.0,62.0,90.0
120,2011,27,,63.0,29.0,,,,,0.0,1,,,,,,,,656.0,33,50.0,,50.0,29.0,,
120,2012,28,,29.0,40.0,50.0,,50.0,29.0,656.0,33,,,,,,,,605.0,37,25.0,,25.0,40.0,63.0,29.0
120,2013,29,,56.0,15.0,25.0,,25.0,40.0,605.0,37,,,,,,,,786.0,30,,,56.0,15.0,29.0,40.0
120,2014,30,DNF,73.0,47.0,,,56.0,15.0,786.0,30,96.0,54.0,,103.0,,,0.0,431.0,59,,40.0,73.0,40.0,56.0,15.0
120,2015,31,,39.0,8.0,,40.0,73.0,40.0,431.0,59,,,,,,,,489.0,51,37.0,,37.0,8.0,73.0,47.0
120,2016,32,,36.0,,37.0,,37.0,8.0,489.0,51,,,,,,,,417.0,65,999.0,999.0,36.0,999.0,39.0,8.0
120,2017,33,,,20.0,DNF,DNF,36.0,DNF,417.0,62,,,,,,,,56.0,163,,,,20.0,36.0,
120,2018,34,125.0,95.0,,,,,20.0,56.0,160,96.0,54.0,,99.0,,,0.0,126.0,127,39.0,,39.0,,,20.0
120,2019,35,,49.0,43.0,39.0,,39.0,,126.0,121,,,,,,,,133.0,120,132.0,,49.0,43.0,95.0,
120,2020,36,,89.0,116.0,132.0,,49.0,43.0,133.0,114,,,,,,,,106.0,94,123.0,,89.0,116.0,49.0,43.0
120,2021,37,,DNF,59.0,123.0,,89.0,116.0,106.0,94,,,,,,,,248.0,78,65.0,,65.0,59.0,89.0,116.0
120,2022,38,,112.0,DNF,65.0,,65.0,59.0,248.0,78,,,,,,,,66.0,126,97.0,66.0,97.0,66.0,999.0,59.0
122,2011,26,167.0,86.0,DNF,,,,,0.0,1,146.0,101.0,146.0,101.0,,,1.0,135.0,110,,,86.0,999.0,,
122,2012,27,,62.0,41.0,,,86.0,DNF,135.0,109,,,,,,,,240.0,96,99.0,,62.0,41.0,86.0,999.0
122,2013,28,117.0,89.0,80.0,99.0,,62.0,41.0,240.0,96,146.0,79.0,167.0,79.0,,,1.0,86.0,143,,999.0,89.0,80.0,62.0,41.0
122,2014,29,118.0,95.0,63.0,,DNF,89.0,80.0,86.0,136,117.0,79.0,117.0,79.0,,,0.0,13.0,176,999.0,,95.0,63.0,89.0,80.0
122,2015,30,,110.0,27.0,DNF,,95.0,63.0,13.0,170,,,,,,,,68.0,160,62.0,75.0,62.0,27.0,95.0,63.0
122,2016,31,150.0,119.0,41.0,62.0,75.0,62.0,27.0,68.0,159,117.0,79.0,117.0,93.0,,,1.0,90.0,139,,,119.0,41.0,110.0,27.0
122,2017,32,154.0,84.0,34.0,,,119.0,41.0,90.0,136,117.0,79.0,118.0,110.0,,,0.0,41.0,171,,,84.0,34.0,119.0,41.0
122,2018,33,,90.0,31.0,,,84.0,34.0,41.0,168,,,,,,,,107.0,134,152.0,,90.0,31.0,84.0,34.0
122,2019,34,,92.0,104.0,152.0,,90.0,31.0,107.0,128,,,,,,,,101.0,131,999.0,,92.0,104.0,90.0,31.0
122,2020,35,,128.0,157.0,DNF,,92.0,104.0,101.0,123,,,,,,,,3.0,140,143.0,,128.0,157.0,92.0,104.0
122,2021,36,,118.0,,143.0,,128.0,157.0,3.0,135,,,,,,,,0.0,148,129.0,,118.0,,128.0,157.0
128,2011,32,,97.0,98.0,,,,,0.0,1,,,,,,,,29.0,141,72.0,,72.0,98.0,,
128,2012,33,DNF,119.0,86.0,72.0,,72.0,98.0,29.0,140,126.0,112.0,126.0,,,,1.0,123.0,132,,,119.0,86.0,97.0,98.0
128,2013,34,154.0,121.0,118.0,,,119.0,86.0,123.0,130,126.0,112.0,159.0,,,,1.0,261.0,87,,,121.0,118.0,119.0,86.0
128,2014,35,,DNF,36.0,,,121.0,118.0,261.0,87,,,,,,,,154.0,127,999.0,,999.0,36.0,121.0,118.0
128,2015,36,,94.0,67.0,DNF,,DNF,36.0,154.0,126,,,,,,,,10.0,180,112.0,,94.0,67.0,999.0,36.0
130,2011,32,,96.0,68.0,,,,,0.0,1,,,,,,,,275.0,78,999.0,,96.0,68.0,,
130,2012,33,,106.0,38.0,DNF,,96.0,68.0,275.0,77,,,,,,,,22.0,166,41.0,999.0,41.0,38.0,96.0,68.0
130,2013,34,133.0,147.0,45.0,41.0,DNF,41.0,38.0,22.0,161,73.0,112.0,,112.0,,,1.0,42.0,156,999.0,,147.0,45.0,106.0,38.0
130,2014,35,,135.0,106.0,DNF,,147.0,45.0,42.0,147,,,,,,,,0.0,179,92.0,,92.0,106.0,147.0,45.0
130,2015,36,,130.0,53.0,92.0,,92.0,106.0,0.0,173,,,,,,,,0.0,184,156.0,,130.0,53.0,135.0,106.0
130,2016,37,,117.0,88.0,156.0,,130.0,53.0,0.0,178,,,,,,,,0.0,177,999.0,,117.0,88.0,130.0,53.0
134,2012,34,,,,,,,,0.0,148,,,,,,,,591.0,39,,4.0,,4.0,,
134,2013,35,,11.0,21.0,,4.0,,4.0,591.0,39,,,,,,,,885.0,25,,,11.0,21.0,,
134,2014,36,,12.0,9.0,,,11.0,21.0,885.0,25,,,,,,,,658.0,33,,,12.0,9.0,11.0,21.0
134,2015,37,,24.0,30.0,,,12.0,9.0,658.0,33,,,,,,,,437.0,61,,,24.0,30.0,12.0,9.0
134,2016,38,,58.0,45.0,,,24.0,30.0,437.0,61,,,,,,,,233.0,100,,,58.0,45.0,24.0,30.0
134,2017,39,,21.0,,,,58.0,45.0,233.0,97,,,,,,,,242.0,105,25.0,,21.0,,58.0,45.0
134,2018,40,60.0,39.0,,25.0,,21.0,,242.0,102,36.0,3.0,,21.0,,,0.0,145.0,119,50.0,,39.0,,21.0,
135,2011,30,125.0,74.0,19.0,,,,,0.0,1,115.0,140.0,115.0,,,,0.0,33.0,140,,77.0,74.0,19.0,,
135,2012,31,,86.0,21.0,,77.0,74.0,19.0,33.0,139,,,,,,,,48.0,158,,80.0,86.0,21.0,74.0,19.0
135,2013,32,155.0,64.0,15.0,,80.0,86.0,21.0,48.0,153,115.0,140.0,125.0,,,,0.0,68.0,147,999.0,,64.0,15.0,86.0,21.0
137,2011,32,DNF,DNF,99.0,,,,,0.0,1,72.0,88.0,85.0,88.0,,,0.0,0.0,150,,,999.0,99.0,,
137,2012,33,,64.0,16.0,,,DNF,99.0,0.0,148,,,,,,,,30.0,163,142.0,51.0,64.0,16.0,999.0,99.0
137,2013,34,163.0,87.0,,142.0,51.0,64.0,16.0,30.0,158,72.0,88.0,,88.0,,,1.0,0.0,172,999.0,,87.0,,64.0,16.0
137,2014,35,,147.0,125.0,DNF,,87.0,,0.0,160,,,,,,,,0.0,179,,,147.0,125.0,87.0,
149,2011,30,7.0,2.0,,,,,,0.0,1,11.0,1.0,29.0,11.0,,,0.0,1589.0,7,44.0,,2.0,,,
149,2012,31,,4.0,2.0,44.0,,2.0,,1589.0,7,,,,,,,,1175.0,11,33.0,,4.0,2.0,2.0,
149,2013,32,55.0,16.0,32.0,33.0,,4.0,2.0,1175.0,11,7.0,1.0,7.0,6.0,,,0.0,375.0,60,,,16.0,32.0,4.0,2.0
149,2014,33,,11.0,,,,16.0,32.0,375.0,60,,,,,,,,541.0,42,76.0,,11.0,,16.0,32.0
149,2015,34,,DNF,5.0,76.0,,11.0,,541.0,42,,,,,,,,528.0,47,,52.0,999.0,5.0,11.0,
149,2016,35,,44.0,60.0,,52.0,DNF,5.0,528.0,47,,,,,,,,238.0,98,,29.0,44.0,29.0,999.0,5.0
149,2017,36,,,15.0,,29.0,44.0,29.0,238.0,95,,,,,,,,172.0,123,,7.0,,7.0,44.0,60.0
149,2018,37,,117.0,21.0,,7.0,,7.0,172.0,120,,,,,,,,30.0,168,,,117.0,21.0,,15.0
155,2011,26,132.0,,5.0,,,,,0.0,1,100.0,73.0,100.0,73.0,,,0.0,372.0,63,,59.0,,5.0,,
155,2012,27,,144.0,67.0,,59.0,,5.0,372.0,62,,,,,,,,339.0,72,32.0,,32.0,67.0,,5.0
155,2013,28,,42.0,33.0,32.0,,32.0,67.0,339.0,72,,,,,,,,238.0,92,86.0,,42.0,33.0,144.0,67.0
155,2014,29,143.0,103.0,58.0,86.0,,42.0,33.0,238.0,92,100.0,73.0,132.0,144.0,,,0.0,191.0,116,,,103.0,58.0,42.0,33.0
155,2015,30,,91.0,23.0,,,103.0,58.0,191.0,116,,,,,,,,124.0,142,89.0,,89.0,23.0,103.0,58.0
155,2016,31,,111.0,,89.0,,89.0,23.0,124.0,141,,,,,,,,118.0,131,,65.0,111.0,65.0,91.0,23.0
155,2017,32,DNF,122.0,134.0,,65.0,111.0,65.0,118.0,128,100.0,73.0,143.0,109.0,,,0.0,9.0,181,999.0,,122.0,134.0,111.0,
155,2018,33,,DNF,112.0,DNF,,122.0,134.0,9.0,176,,,,,,,,26.0,170,80.0,,80.0,112.0,122.0,134.0
155,2019,34,,86.0,59.0,80.0,,80.0,112.0,26.0,158,,,,,,,,66.0,144,999.0,,86.0,59.0,999.0,112.0
155,2020,35,,131.0,,DNF,,86.0,59.0,66.0,135,,,,,,,,0.0,143,142.0,,131.0,,86.0,59.0
155,2021,36,,,,142.0,,131.0,,0.0,137,,,,,,,,0.0,148,,999.0,,999.0,131.0,
163,2011,27,,98.0,97.0,,,,,0.0,1,,,,,,,,331.0,69,,10.0,98.0,10.0,,
163,2012,28,84.0,45.0,22.0,,10.0,98.0,10.0,331.0,68,112.0,93.0,112.0,93.0,,,0.0,293.0,82,,1.0,45.0,1.0,98.0,97.0
163,2013,29,99.0,DNF,12.0,,1.0,45.0,1.0,293.0,82,84.0,93.0,84.0,93.0,,,0.0,245.0,89,,,999.0,12.0,45.0,22.0
163,2014,30,65.0,31.0,43.0,,,DNF,12.0,245.0,89,84.0,93.0,84.0,,,,1.0,146.0,132,,,31.0,43.0,999.0,12.0
163,2015,31,,68.0,62.0,,,31.0,43.0,146.0,131,,,,,,,,302.0,84,65.0,,65.0,62.0,31.0,43.0
163,2016,32,116.0,83.0,DNF,65.0,,65.0,62.0,302.0,84,65.0,65.0,65.0,65.0,,,0.0,145.0,125,42.0,,42.0,999.0,68.0,62.0
163,2017,33,109.0,70.0,99.0,42.0,,42.0,DNF,145.0,122,65.0,65.0,65.0,65.0,,,0.0,126.0,137,38.0,,38.0,99.0,83.0,999.0
163,2018,34,,43.0,34.0,38.0,,38.0,99.0,126.0,134,,,,,,,,116.0,131,68.0,,43.0,34.0,70.0,99.0
163,2019,35,,39.0,66.0,68.0,,43.0,34.0,116.0,125,,,,,,,,46.0,149,110.0,,39.0,66.0,43.0,34.0
163,2020,36,,29.0,40.0,110.0,,39.0,66.0,46.0,139,,,,,,,,56.0,111,89.0,,29.0,40.0,39.0,66.0
163,2021,37,,77.0,75.0,89.0,,29.0,40.0,56.0,110,,,,,,,,2.0,146,116.0,98.0,77.0,75.0,29.0,40.0
163,2022,38,,DNF,58.0,116.0,98.0,77.0,75.0,2.0,143,,,,,,,,29.0,136,,88.0,999.0,58.0,77.0,75.0
163,2023,39,,123.0,,,88.0,DNF,58.0,29.0,130,,,,,,,,38.0,118,,82.0,123.0,82.0,999.0,58.0
163,2024,40,,DNF,65.0,,82.0,123.0,82.0,38.0,112,,,,,,,,23.0,107,,,999.0,65.0,123.0,
163,2025,41,,,68.0,,,DNF,65.0,23.0,99,,,,,,,,60.0,71,,,,68.0,999.0,65.0
167,2011,32,61.0,72.0,4.0,,,,,0.0,1,19.0,16.0,19.0,,,,0.0,760.0,27,27.0,,27.0,4.0,,
167,2012,33,DNF,8.0,1.0,27.0,,27.0,4.0,760.0,27,19.0,16.0,19.0,27.0,,,0.0,1272.0,8,2.0,,2.0,1.0,72.0,4.0
167,2013,34,31.0,5.0,1.0,2.0,,2.0,1.0,1272.0,8,19.0,16.0,31.0,27.0,,,0.0,1553.0,6,6.0,,5.0,1.0,8.0,1.0
167,2014,35,34.0,35.0,2.0,6.0,,5.0,1.0,1553.0,6,19.0,16.0,31.0,27.0,,,0.0,1281.0,12,,7.0,35.0,2.0,5.0,1.0
167,2015,36,54.0,11.0,,,7.0,35.0,2.0,1281.0,12,19.0,16.0,31.0,,,,1.0,504.0,49,47.0,,11.0,,35.0,2.0
167,2016,37,43.0,32.0,5.0,47.0,,11.0,,504.0,49,19.0,16.0,31.0,36.0,,,0.0,694.0,33,,22.0,32.0,5.0,11.0,
167,2017,38,25.0,21.0,4.0,,22.0,32.0,5.0,694.0,31,19.0,16.0,34.0,36.0,,,0.0,739.0,27,,,21.0,4.0,32.0,5.0
167,2018,39,39.0,55.0,26.0,,,21.0,4.0,739.0,27,19.0,16.0,25.0,36.0,,,0.0,564.0,40,,33.0,55.0,26.0,21.0,4.0
168,2011,25,,,25.0,,,,,0.0,1,,,,,,,,247.0,83,109.0,,109.0,25.0,,
168,2012,26,,71.0,21.0,109.0,,109.0,25.0,247.0,82,,,,,,,,276.0,90,27.0,,27.0,21.0,,25.0
168,2013,27,75.0,37.0,5.0,27.0,,27.0,21.0,276.0,90,112.0,71.0,,71.0,,,0.0,610.0,35,,56.0,37.0,5.0,71.0,21.0
168,2014,28,,24.0,,,56.0,37.0,5.0,610.0,35,,,,,,,,712.0,31,41.0,,24.0,,37.0,5.0
168,2015,29,38.0,18.0,,41.0,,24.0,,712.0,31,75.0,69.0,75.0,69.0,,,1.0,452.0,59,38.0,,18.0,,24.0,
168,2016,30,66.0,23.0,74.0,38.0,,18.0,,452.0,59,38.0,69.0,38.0,69.0,,,0.0,230.0,103,,,23.0,74.0,18.0,
168,2017,31,64.0,53.0,,,,23.0,74.0,230.0,100,38.0,54.0,38.0,69.0,,,1.0,46.0,170,,,53.0,,23.0,74.0
168,2018,32,25.0,40.0,30.0,,,53.0,,46.0,167,38.0,54.0,38.0,54.0,,,0.0,258.0,92,110.0,,40.0,30.0,53.0,
168,2019,33,63.0,39.0,,110.0,,40.0,30.0,258.0,89,25.0,54.0,25.0,54.0,,,0.0,168.0,113,19.0,12.0,19.0,12.0,40.0,30.0
168,2020,34,48.0,3.0,6.0,19.0,12.0,19.0,12.0,168.0,108,25.0,54.0,25.0,54.0,,,0.0,594.0,26,999.0,,3.0,6.0,39.0,
168,2021,35,62.0,24.0,,DNF,,3.0,6.0,594.0,26,25.0,54.0,25.0,,,,0.0,168.0,100,,,24.0,,3.0,6.0
168,2022,36,44.0,3.0,,,,24.0,,168.0,99,25.0,54.0,48.0,,,,0.0,445.0,53,,27.0,3.0,27.0,24.0,
168,2023,37,DNF,49.0,,,27.0,3.0,27.0,445.0,53,25.0,54.0,44.0,,,,0.0,99.0,107,,24.0,49.0,24.0,3.0,
168,2024,38,94.0,14.0,,,24.0,49.0,24.0,99.0,103,25.0,14.0,44.0,,,,1.0,216.0,70,,26.0,14.0,26.0,49.0,
169,2011,26,97.0,67.0,29.0,,,,,0.0,1,153.0,,153.0,,,,0.0,455.0,52,,68.0,67.0,29.0,,
169,2012,27,,69.0,4.0,,68.0,67.0,29.0,455.0,52,,,,,,,,675.0,32,,29.0,69.0,4.0,67.0,29.0
169,2013,28,151.0,22.0,2.0,,29.0,69.0,4.0,675.0,32,97.0,,97.0,,,,0.0,821.0,28,,,22.0,2.0,69.0,4.0
169,2014,29,,48.0,,,,22.0,2.0,821.0,28,,,,,,,,206.0,112,,26.0,48.0,26.0,22.0,2.0
169,2015,30,,43.0,DNF,,26.0,48.0,26.0,206.0,112,,,,,,,,568.0,42,,18.0,43.0,18.0,48.0,
169,2016,31,,,DNF,,18.0,43.0,18.0,568.0,42,,,,,,,,243.0,95,,10.0,,10.0,43.0,999.0
169,2017,32,,102.0,,,10.0,,10.0,243.0,92,,,,,,,,529.0,42,,89.0,102.0,89.0,,999.0
169,2018,33,,41.0,DNF,,89.0,102.0,89.0,529.0,42,,,,,,,,633.0,37,,15.0,41.0,15.0,102.0,
169,2019,34,,42.0,14.0,,15.0,41.0,15.0,633.0,37,,,,,,,,463.0,60,31.0,26.0,31.0,14.0,41.0,999.0
169,2020,35,,DNF,45.0,31.0,26.0,31.0,14.0,463.0,60,,,,,,,,44.0,117,86.0,,86.0,45.0,42.0,14.0
169,2021,36,,97.0,33.0,86.0,,86.0,45.0,44.0,116,,,,,,,,124.0,110,,55.0,97.0,33.0,999.0,45.0
175,2011,31,DNF,136.0,42.0,,,,,0.0,1,108.0,105.0,108.0,,,,0.0,0.0,150,,,136.0,42.0,,
175,2012,32,,81.0,4.0,,,136.0,42.0,0.0,148,,,,,,,,258.0,93,110.0,68.0,81.0,4.0,136.0,42.0
175,2013,33,153.0,67.0,94.0,110.0,68.0,81.0,4.0,258.0,93,108.0,105.0,,110.0,,,1.0,97.0,139,999.0,,67.0,94.0,81.0,4.0
